order_id,user_id,product_id,order_date,quantity
O1995,U0335,M0095,2023-02-07,2
O1996,U0390,F0084,2023-12-04,1
O1997,U0803,E0084,2023-01-17,3
O1998,U0246,G0024,2023-11-12,1
O1999,U0477,F0084,2023-02-10,4
O2000,U0656,G0097,2023-04-25,4
O2001,U0289,F0084,2023-12-15,3
O2002,U0550,G0078,2023-11-30,2
O2003,U0197,G0006,2023-01-17,2
O2004,U0641,G0081,2023-03-15,3
O2005,U0317,M0081,2023-01-14,4
O2006,U0527,G0057,2023-01-04,1
O2007,U0763,M0102,2023-01-06,1
O2008,U0334,E0079,2023-08-20,3
O2009,U0548,G0020,2023-03-06,1
O2010,U0405,F0110,2023-06-07,4
O2011,U0532,M0077,2023-10-05,2
O2012,U0245,M0021,2023-08-03,3
O2013,U0283,M0087,2023-07-28,1
O2014,U0986,E0011,2023-08-15,3
O2015,U0630,F0045,2023-03-06,1
O2016,U0686,M0047,2023-10-30,2
O2017,U0982,M0111,2023-03-27,2
O2018,U0940,G0059,2023-04-05,4
O2019,U0636,G0005,2023-09-05,2
O2020,U0046,G0054,2023-03-16,4
O2021,U0482,M0028,2023-02-20,2
O2022,U0774,M0007,2023-02-05,4
O2023,U0655,M0121,2023-08-24,4
O2024,U0808,M0046,2023-09-19,1
O2025,U0103,E0032,2023-04-20,3
O2026,U0162,F0074,2023-07-21,2
O2027,U0745,E0001,2023-03-08,4
O2028,U0826,M0059,2023-09-30,3
O2029,U0522,E0111,2023-05-27,4
O2030,U0297,G0054,2023-12-13,4
O2031,U0275,M0059,2023-12-20,3
O2032,U0736,F0022,2023-02-10,4
O2033,U0883,E0044,2023-05-16,2
O2034,U0066,F0102,2023-10-29,2
O2035,U0079,F0124,2023-03-20,1
O2036,U0048,E0106,2023-03-23,1
O2037,U0516,F0050,2023-01-02,2
O2038,U0559,G0044,2023-08-12,4
O2039,U0725,E0047,2023-04-04,3
O2040,U0421,G0044,2023-03-23,2
O2041,U0907,G0099,2023-02-21,3
O2042,U0903,E0050,2023-12-19,3
O2043,U0756,M0118,2023-01-01,3
O2044,U0150,E0079,2023-01-19,3
O2045,U0562,E0121,2023-01-24,1
O2046,U0652,M0103,2023-06-10,3
O2047,U0071,M0015,2023-06-09,3
O2048,U0827,F0124,2023-06-18,4
O2049,U0641,G0045,2023-05-19,1
O2050,U0096,E0050,2023-02-26,2
O2051,U0575,G0053,2023-01-31,4
O2052,U0681,F0113,2023-10-15,2
O2053,U0601,G0116,2023-08-10,3
O2054,U0407,G0062,2023-05-07,1
O2055,U0690,G0095,2023-12-19,1
O2056,U0494,E0056,2023-11-15,4
O2057,U0826,F0110,2023-09-18,1
O2058,U0905,F0115,2023-12-02,1
O2059,U0994,E0017,2023-07-17,1
O2060,U0525,M0075,2023-02-08,2
O2061,U0075,F0023,2023-09-19,2
O2062,U0483,M0102,2023-02-18,4
O2063,U0764,M0041,2023-01-28,4
O2064,U0437,M0077,2023-11-24,1
O2065,U0826,G0047,2023-11-01,1
O2066,U0730,E0030,2023-07-18,4
O2067,U0806,E0014,2023-08-27,4
O2068,U0297,M0101,2023-09-27,2
O2069,U0032,E0110,2023-07-28,3
O2070,U0759,M0084,2023-11-11,2
O2071,U0705,E0090,2023-09-09,3
O2072,U0502,E0087,2023-03-10,3
O2073,U0751,G0019,2023-03-10,4
O2074,U0008,M0051,2023-07-23,4
O2075,U0763,M0027,2023-11-28,2
O2076,U0671,F0024,2023-10-26,2
O2077,U0500,G0099,2023-02-18,2
O2078,U0464,F0005,2023-12-15,1
O2079,U0653,F0079,2023-08-09,4
O2080,U0210,E0002,2023-01-10,1
O2081,U0677,F0067,2023-08-03,2
O2082,U0420,E0021,2023-10-07,4
O2083,U0298,E0058,2023-01-21,4
O2084,U0503,G0016,2023-08-05,3
O2085,U0605,G0100,2023-08-20,4
O2086,U0163,E0017,2023-08-17,2
O2087,U0644,E0044,2023-10-06,1
O2088,U0140,E0073,2023-01-16,1
O2089,U0654,M0094,2023-09-14,3
O2090,U0519,G0029,2023-04-29,4
O2091,U0457,E0104,2023-02-05,3
O2092,U0279,F0059,2023-04-18,1
O2093,U0798,F0053,2023-11-11,4
O2094,U0447,E0082,2023-04-07,3
O2095,U0040,G0045,2023-08-26,3
O2096,U0761,G0055,2023-12-08,3
O2097,U0298,F0044,2023-10-09,2
O2098,U0680,M0103,2023-09-20,4
O2099,U0899,E0012,2023-03-28,1
O2100,U0573,G0023,2023-03-02,1
O2101,U0060,F0051,2023-02-10,3
O2102,U0843,E0115,2023-10-24,3
O2103,U0459,F0022,2023-07-26,2
O2104,U0834,G0060,2023-03-21,2
O2105,U0196,M0079,2023-11-19,4
O2106,U0615,M0035,2023-03-07,3
O2107,U0698,F0101,2023-09-10,1
O2108,U0423,M0069,2023-11-08,4
O2109,U0807,F0100,2023-08-14,2
O2110,U0373,M0079,2023-11-02,1
O2111,U0227,G0087,2023-02-22,2
O2112,U0973,F0034,2023-07-23,4
O2113,U0216,F0019,2023-09-15,2
O2114,U0631,E0114,2023-06-15,1
O2115,U0594,M0001,2023-10-07,3
O2116,U0620,E0069,2023-06-30,3
O2117,U0663,F0092,2023-03-19,3
O2118,U0588,M0075,2023-02-19,1
O2119,U0460,M0021,2023-11-13,3
O2120,U0901,M0051,2023-09-08,1
O2121,U0403,F0050,2023-06-21,3
O2122,U0074,E0114,2023-06-24,2
O2123,U0717,G0057,2023-07-15,1
O2124,U0454,M0107,2023-08-07,4
O2125,U0562,F0060,2023-03-26,1
O2126,U0165,F0007,2023-06-22,3
O2127,U0822,G0015,2023-06-22,3
O2128,U0768,F0023,2023-10-15,2
O2129,U0234,F0117,2023-10-20,1
O2130,U0812,G0004,2023-05-21,4
O2131,U0013,E0036,2023-11-24,4
O2132,U0269,E0022,2023-07-08,4
O2133,U0018,G0017,2023-06-19,3
O2134,U0665,F0106,2023-01-11,3
O2135,U0573,E0007,2023-10-17,2
O2136,U0974,M0125,2023-11-17,3
O2137,U0638,M0073,2023-11-04,2
O2138,U0462,E0050,2023-05-23,2
O2139,U0432,G0079,2023-08-29,4
O2140,U0679,M0054,2023-10-15,3
O2141,U0442,E0055,2023-11-27,1
O2142,U0782,E0074,2023-06-03,1
O2143,U0118,G0022,2023-08-28,1
O2144,U0511,M0060,2023-08-12,4
O2145,U0802,G0089,2023-08-31,4
O2146,U0131,G0024,2023-01-14,4
O2147,U0936,M0040,2023-09-26,3
O2148,U0457,M0058,2023-06-08,1
O2149,U0294,M0104,2023-03-23,1
O2150,U0070,M0006,2023-02-17,4
O2151,U0251,M0022,2023-02-02,4
O2152,U0413,G0113,2023-01-03,2
O2153,U0029,G0072,2023-11-03,1
O2154,U0773,M0111,2023-01-27,3
O2155,U0766,M0016,2023-04-04,4
O2156,U0395,F0084,2023-05-18,1
O2157,U0954,G0067,2023-09-03,1
O2158,U0672,G0102,2023-09-22,4
O2159,U0121,E0059,2023-10-19,2
O2160,U0843,F0065,2023-05-30,1
O2161,U0726,F0038,2023-10-20,2
O2162,U0478,M0054,2023-12-29,4
O2163,U0943,G0015,2023-08-16,3
O2164,U0874,E0041,2023-08-11,1
O2165,U0488,M0016,2023-08-19,1
O2166,U0792,F0046,2023-02-11,2
O2167,U0811,G0024,2023-04-06,1
O2168,U0346,E0063,2023-03-18,3
O2169,U0863,M0040,2023-11-16,4
O2170,U0786,F0082,2023-11-09,3
O2171,U0787,E0046,2023-12-17,2
O2172,U0942,M0120,2023-03-30,1
O2173,U0489,G0016,2023-08-27,4
O2174,U0248,F0015,2023-06-16,4
O2175,U0489,F0074,2023-05-30,4
O2176,U0710,F0012,2023-01-29,2
O2177,U0702,G0123,2023-06-11,4
O2178,U0511,E0002,2023-12-23,4
O2179,U0344,F0009,2023-07-17,4
O2180,U0068,E0006,2023-09-02,2
O2181,U0106,E0116,2023-03-12,3
O2182,U0160,F0077,2023-03-09,2
O2183,U0702,M0011,2023-01-22,3
O2184,U0068,M0026,2023-10-27,3
O2185,U0665,E0025,2023-09-09,1
O2186,U0342,F0087,2023-08-16,1
O2187,U0944,G0061,2023-10-28,4
O2188,U0385,F0086,2023-08-08,3
O2189,U0523,E0069,2023-01-16,3
O2190,U0086,M0015,2023-03-15,2
O2191,U0693,M0007,2023-02-12,2
O2192,U0336,E0033,2023-08-07,3
O2193,U0380,M0108,2023-10-30,2
O2194,U0600,M0046,2023-07-26,3
O2195,U0147,G0021,2023-09-03,1
O2196,U0507,G0047,2023-10-12,1
O2197,U0595,E0102,2023-07-23,1
O2198,U0635,E0055,2023-03-10,4
O2199,U0161,G0057,2023-01-31,3
O2200,U0468,M0057,2023-06-27,1
O2201,U0893,G0052,2023-07-22,4
O2202,U0238,E0016,2023-04-15,3
O2203,U0893,G0028,2023-01-15,4
O2204,U0736,M0007,2023-07-16,3
O2205,U0855,F0068,2023-10-16,2
O2206,U0584,E0087,2023-12-16,4
O2207,U0640,G0110,2023-12-01,3
O2208,U0144,F0034,2023-12-19,4
O2209,U0446,E0019,2023-11-21,1
O2210,U0832,F0039,2023-11-04,2
O2211,U0192,G0024,2023-08-14,4
O2212,U0512,E0091,2023-06-14,1
O2213,U0383,E0113,2023-08-12,4
O2214,U0231,M0051,2023-01-12,4
O2215,U0081,E0117,2023-05-25,3
O2216,U0490,M0037,2023-03-12,1
O2217,U0804,E0029,2023-10-12,2
O2218,U0109,F0010,2023-12-29,1
O2219,U0325,E0096,2023-09-03,2
O2220,U0557,M0019,2023-05-31,3
O2221,U0480,M0083,2023-08-06,2
O2222,U0202,G0059,2023-10-03,3
O2223,U0469,G0059,2023-01-21,1
O2224,U0266,F0075,2023-02-20,3
O2225,U0859,M0122,2023-03-24,2
O2226,U0419,F0100,2023-09-19,1
O2227,U0713,F0068,2023-04-27,2
O2228,U0980,E0070,2023-12-19,1
O2229,U0265,M0034,2023-01-27,3
O2230,U0926,M0052,2023-11-10,1
O2231,U0745,G0106,2023-01-17,1
O2232,U0403,G0118,2023-07-03,2
O2233,U0143,M0068,2023-08-04,1
O2234,U0064,M0011,2023-02-23,3
O2235,U0758,E0040,2023-02-14,2
O2236,U0569,E0020,2023-06-13,1
O2237,U0464,E0024,2023-07-14,4
O2238,U0174,M0082,2023-07-26,4
O2239,U0033,F0068,2023-08-12,3
O2240,U0670,F0039,2023-04-20,4
O2241,U0364,F0094,2023-06-21,2
O2242,U0462,F0120,2023-11-02,4
O2243,U0636,F0070,2023-05-31,4
O2244,U0410,F0113,2023-04-28,1
O2245,U0366,F0021,2023-03-08,4
O2246,U0555,F0061,2023-10-01,3
O2247,U0730,E0039,2023-09-28,3
O2248,U0386,M0030,2023-06-28,4
O2249,U0728,E0063,2023-09-02,1
O2250,U0545,M0105,2023-10-01,4
O2251,U0701,G0099,2023-09-08,3
O2252,U0741,E0063,2023-09-16,3
O2253,U0379,E0122,2023-12-24,3
O2254,U0813,M0037,2023-12-13,1
O2255,U0610,E0071,2023-04-30,1
O2256,U0883,F0002,2023-04-25,3
O2257,U0364,G0052,2023-04-26,4
O2258,U0186,M0033,2023-10-26,1
O2259,U0022,E0036,2023-01-27,1
O2260,U0745,G0066,2023-12-12,4
O2261,U0878,M0010,2023-10-14,1
O2262,U0977,E0012,2023-03-17,1
O2263,U0433,F0087,2023-12-02,4
O2264,U0896,G0012,2023-08-05,3
O2265,U0020,G0111,2023-09-30,2
O2266,U0763,M0046,2023-01-09,3
O2267,U0295,G0056,2023-11-14,3
O2268,U0751,M0088,2023-11-07,4
O2269,U0492,E0028,2023-08-08,3
O2270,U0325,E0064,2023-06-27,1
O2271,U0931,E0029,2023-07-26,4
O2272,U0263,G0102,2023-10-20,3
O2273,U0907,F0061,2023-07-21,4
O2274,U0259,G0004,2023-11-08,2
O2275,U0397,E0047,2023-07-19,2
O2276,U0800,F0084,2023-03-17,1
O2277,U0429,G0088,2023-01-10,1
O2278,U0551,E0102,2023-08-07,4
O2279,U0657,M0086,2023-04-17,2
O2280,U0426,F0094,2023-08-09,3
O2281,U0328,G0018,2023-11-30,1
O2282,U0295,G0011,2023-01-23,4
O2283,U0544,M0112,2023-05-27,4
O2284,U0567,M0062,2023-12-13,4
O2285,U0697,F0039,2023-03-30,2
O2286,U0759,G0002,2023-06-05,2
O2287,U0676,E0047,2023-12-08,4
O2288,U0719,G0086,2023-08-08,1
O2289,U0301,E0061,2023-04-12,4
O2290,U0690,F0048,2023-12-27,3
O2291,U0206,F0087,2023-05-04,1
O2292,U0419,G0035,2023-08-16,2
O2293,U0833,G0043,2023-01-21,4
O2294,U0582,F0081,2023-09-08,3
O2295,U0740,G0034,2023-06-26,2
O2296,U0271,E0046,2023-04-12,1
O2297,U0459,E0040,2023-01-16,4
O2298,U0874,G0010,2023-10-29,2
O2299,U0759,G0044,2023-04-04,3
O2300,U0681,M0082,2023-04-21,1
O2301,U0851,G0057,2023-01-22,1
O2302,U0265,G0088,2023-08-08,1
O2303,U0114,M0119,2023-03-06,1
O2304,U0506,G0080,2023-05-11,1
O2305,U0530,F0105,2023-07-30,4
O2306,U0143,F0010,2023-09-08,4
O2307,U0933,E0125,2023-09-28,2
O2308,U0949,E0037,2023-07-13,1
O2309,U0208,G0034,2023-06-29,4
O2310,U0446,M0046,2023-01-14,3
O2311,U0166,G0007,2023-04-09,1
O2312,U0968,G0050,2023-02-03,3
O2313,U0852,G0070,2023-03-18,2
O2314,U0955,E0075,2023-12-25,4
O2315,U0501,E0084,2023-04-26,4
O2316,U0815,M0083,2023-09-07,2
O2317,U0633,M0111,2023-04-22,3
O2318,U0993,E0001,2023-06-25,4
O2319,U0641,E0112,2023-02-01,1
O2320,U0382,M0021,2023-10-13,1
O2321,U0836,F0110,2023-02-10,1
O2322,U0185,M0074,2023-10-31,2
O2323,U0722,G0062,2023-07-11,1
O2324,U0702,M0107,2023-05-26,3
O2325,U0410,M0079,2023-07-29,3
O2326,U0366,F0123,2023-03-05,2
O2327,U0373,E0011,2023-05-09,4
O2328,U0621,M0074,2023-05-17,3
O2329,U0982,F0098,2023-12-21,4
O2330,U0095,F0019,2023-02-02,4
O2331,U0055,E0048,2023-09-22,4
O2332,U0262,E0033,2023-03-17,3
O2333,U0764,M0026,2023-03-30,2
O2334,U0621,M0058,2023-05-08,2
O2335,U0698,E0071,2023-03-08,2
O2336,U0270,F0002,2023-03-24,4
O2337,U0244,F0032,2023-03-01,3
O2338,U0196,F0110,2023-10-31,2
O2339,U0127,F0076,2023-10-19,4
O2340,U0155,G0093,2023-05-26,3
O2341,U0768,M0034,2023-01-28,4
O2342,U0614,G0059,2023-08-29,4
O2343,U0292,E0096,2023-08-16,1
O2344,U0880,F0087,2023-01-02,2
O2345,U0811,F0090,2023-11-24,4
O2346,U0473,M0042,2023-05-27,2
O2347,U0233,F0071,2023-11-30,4
O2348,U0078,M0068,2023-05-11,2
O2349,U0399,F0023,2023-11-06,2
O2350,U0628,E0123,2023-08-08,2
O2351,U0223,E0104,2023-07-24,3
O2352,U0634,G0040,2023-06-22,1
O2353,U0547,E0093,2023-12-27,1
O2354,U0110,M0028,2023-01-24,1
O2355,U0638,E0099,2023-03-09,2
O2356,U0631,G0038,2023-07-26,1
O2357,U0358,E0110,2023-06-19,1
O2358,U0976,M0008,2023-02-04,3
O2359,U0132,M0029,2023-03-18,1
O2360,U0554,G0007,2023-12-15,2
O2361,U0424,G0033,2023-10-07,1
O2362,U0966,G0065,2023-09-26,4
O2363,U0815,G0122,2023-04-10,2
O2364,U0450,E0123,2023-04-09,3
O2365,U0558,G0098,2023-12-21,2
O2366,U0564,F0046,2023-02-16,1
O2367,U0834,E0046,2023-05-26,3
O2368,U0776,G0054,2023-10-06,4
O2369,U0439,G0102,2023-09-11,4
O2370,U0826,M0054,2023-06-11,2
O2371,U0383,E0073,2023-08-13,2
O2372,U0383,G0110,2023-04-17,1
O2373,U0559,F0083,2023-05-21,1
O2374,U0768,G0053,2023-06-04,3
O2375,U0594,E0109,2023-09-07,1
O2376,U0679,M0125,2023-10-31,1
O2377,U0396,E0090,2023-11-20,4
O2378,U0577,F0075,2023-08-11,2
O2379,U0263,F0010,2023-08-07,2
O2380,U0938,M0025,2023-02-21,3
O2381,U0894,F0101,2023-04-22,2
O2382,U0460,F0007,2023-01-07,3
O2383,U0548,F0081,2023-09-02,4
O2384,U0922,F0032,2023-07-05,3
O2385,U0750,G0049,2023-05-26,2
O2386,U0416,E0049,2023-05-21,3
O2387,U0333,G0054,2023-02-26,2
O2388,U0784,G0055,2023-11-06,1
O2389,U0788,E0074,2023-07-02,1
O2390,U0030,F0061,2023-02-07,2
O2391,U0351,F0065,2023-08-29,4
O2392,U0782,M0017,2023-01-05,1
O2393,U0884,M0085,2023-06-26,3
O2394,U0827,G0026,2023-05-22,3
O2395,U0496,E0049,2023-11-25,2
O2396,U0294,F0058,2023-06-21,1
O2397,U0723,E0065,2023-09-29,4
O2398,U0150,F0077,2023-05-11,3
O2399,U0197,M0092,2023-04-23,4
O2400,U0109,M0063,2023-09-14,3
O2401,U0826,F0058,2023-12-25,3
O2402,U0715,G0071,2023-06-07,3
O2403,U0373,G0007,2023-09-26,4
O2404,U0397,M0004,2023-03-30,1
O2405,U0029,E0103,2023-09-25,2
O2406,U0683,G0045,2023-06-11,3
O2407,U0458,F0069,2023-01-06,2
O2408,U0520,F0098,2023-09-29,4
O2409,U0054,M0109,2023-01-10,2
O2410,U0501,E0051,2023-07-20,4
O2411,U0271,E0074,2023-08-13,4
O2412,U0803,G0020,2023-02-11,4
O2413,U0768,E0113,2023-12-20,2
O2414,U0637,F0006,2023-01-09,3
O2415,U0112,F0100,2023-06-17,4
O2416,U0775,F0104,2023-08-16,2
O2417,U0388,G0002,2023-06-26,1
O2418,U0464,F0113,2023-10-29,2
O2419,U0692,F0078,2023-12-26,1
O2420,U0761,M0074,2023-05-05,4
O2421,U0392,E0032,2023-12-13,3
O2422,U0262,E0006,2023-08-03,4
O2423,U0496,F0032,2023-03-23,2
O2424,U0545,G0104,2023-01-15,4
O2425,U0632,F0050,2023-09-22,4
O2426,U0068,G0073,2023-11-03,4
O2427,U0150,G0079,2023-01-31,2
O2428,U0062,M0051,2023-10-26,1
O2429,U0857,E0119,2023-10-29,2
O2430,U0911,M0091,2023-08-04,4
O2431,U0983,E0124,2023-03-29,3
O2432,U0613,M0052,2023-10-06,3
O2433,U0387,E0043,2023-05-04,1
O2434,U0530,E0078,2023-05-01,2
O2435,U0479,G0086,2023-05-28,2
O2436,U0922,G0007,2023-05-16,4
O2437,U0265,E0004,2023-03-20,3
O2438,U0466,F0028,2023-08-30,3
O2439,U0494,G0089,2023-08-06,2
O2440,U0320,F0106,2023-11-07,3
O2441,U0416,E0097,2023-02-11,1
O2442,U0342,G0096,2023-06-02,4
O2443,U0874,M0085,2023-04-23,1
O2444,U0755,E0080,2023-11-06,2
O2445,U0488,F0037,2023-08-09,3
O2446,U0211,F0029,2023-08-01,1
O2447,U0078,M0031,2023-08-01,4
O2448,U0736,M0021,2023-03-06,2
O2449,U0909,E0100,2023-08-31,2
O2450,U0770,E0036,2023-02-14,2
O2451,U0585,M0053,2023-02-11,1
O2452,U0643,G0058,2023-08-06,1
O2453,U0633,F0060,2023-10-25,3
O2454,U0959,E0084,2023-09-08,1
O2455,U0062,E0043,2023-12-26,2
O2456,U0982,G0034,2023-10-28,3
O2457,U0320,E0066,2023-07-12,1
O2458,U0314,M0012,2023-03-18,4
O2459,U0755,F0089,2023-10-24,2
O2460,U0339,F0062,2023-04-08,3
O2461,U0153,E0094,2023-10-24,1
O2462,U0006,F0043,2023-12-26,3
O2463,U0859,F0055,2023-12-20,4
O2464,U0713,M0124,2023-12-22,2
O2465,U0645,M0019,2023-03-07,1
O2466,U0571,M0117,2023-11-05,4
O2467,U0902,M0105,2023-09-28,1
O2468,U0510,G0062,2023-09-18,3
O2469,U0061,E0058,2023-12-23,1
O2470,U0355,E0043,2023-01-02,4
O2471,U0383,M0031,2023-11-29,4
O2472,U0924,E0025,2023-06-25,1
O2473,U0488,F0070,2023-02-05,2
O2474,U0595,G0057,2023-10-01,1
O2475,U0855,G0118,2023-01-15,1
O2476,U0606,G0032,2023-07-13,2
O2477,U0911,G0085,2023-11-01,4
O2478,U0194,F0122,2023-03-05,2
O2479,U0220,G0115,2023-09-08,4
O2480,U0692,F0027,2023-05-21,4
O2481,U0292,G0088,2023-11-16,1
O2482,U0295,F0100,2023-12-17,3
O2483,U0470,G0115,2023-06-10,4
O2484,U0263,M0107,2023-02-19,4
O2485,U0875,E0118,2023-01-12,3
O2486,U0657,M0059,2023-01-28,4
O2487,U0873,F0099,2023-11-17,2
O2488,U0062,E0124,2023-12-03,3
O2489,U0706,E0031,2023-06-28,1
O2490,U0593,E0057,2023-10-09,2
O2491,U0789,F0063,2023-04-07,1
O2492,U0206,M0050,2023-10-20,2
O2493,U0167,G0101,2023-09-08,3
O2494,U0216,G0093,2023-06-18,3
O2495,U0327,E0080,2023-09-26,4
O2496,U0724,M0122,2023-11-20,3
O2497,U0486,F0049,2023-09-23,1
O2498,U0158,G0048,2023-08-06,3
O2499,U0971,G0065,2023-08-20,1
O2500,U0646,E0098,2023-05-16,1
O2501,U0990,F0059,2023-04-20,1
O2502,U0058,G0067,2023-07-09,1
O2503,U0454,F0009,2023-07-29,2
O2504,U0867,F0044,2023-02-01,4
O2505,U0506,G0064,2023-12-07,2
O2506,U0901,E0112,2023-08-22,2
O2507,U0630,M0023,2023-02-01,3
O2508,U0020,E0079,2023-06-09,1
O2509,U0819,F0122,2023-04-13,2
O2510,U0443,E0033,2023-05-28,1
O2511,U0280,G0024,2023-08-31,3
O2512,U0557,E0082,2023-12-21,3
O2513,U0901,G0027,2023-04-21,4
O2514,U0011,M0047,2023-08-14,4
O2515,U0173,M0087,2023-06-11,4
O2516,U0115,E0048,2023-07-24,3
O2517,U0781,F0083,2023-07-21,4
O2518,U0723,E0045,2023-06-02,4
O2519,U0735,F0068,2023-11-18,3
O2520,U0837,M0054,2023-04-05,4
O2521,U0649,F0049,2023-11-22,2
O2522,U0044,M0053,2023-11-17,4
O2523,U0996,M0064,2023-03-04,2
O2524,U0268,E0032,2023-07-11,3
O2525,U0897,G0069,2023-08-17,2
O2526,U0722,F0069,2023-09-02,3
O2527,U0263,G0080,2023-03-30,1
O2528,U0816,M0039,2023-03-23,4
O2529,U0605,M0031,2023-07-14,2
O2530,U0121,E0036,2023-12-27,4
O2531,U0216,G0091,2023-07-13,2
O2532,U0614,F0078,2023-09-11,3
O2533,U0720,M0115,2023-02-13,2
O2534,U0026,F0055,2023-04-01,1
O2535,U0825,G0002,2023-04-08,4
O2536,U0349,F0069,2023-01-26,4
O2537,U0894,G0002,2023-03-21,3
O2538,U0983,M0008,2023-06-25,2
O2539,U0983,E0079,2023-04-10,3
O2540,U0947,M0044,2023-01-19,4
O2541,U0889,E0054,2023-01-25,4
O2542,U0739,E0108,2023-02-11,1
O2543,U0937,F0026,2023-04-17,3
O2544,U0863,F0120,2023-08-19,2
O2545,U0331,E0121,2023-05-14,2
O2546,U0476,F0037,2023-09-14,1
O2547,U0633,F0119,2023-06-29,1
O2548,U0713,M0125,2023-01-19,2
O2549,U0296,G0048,2023-02-25,1
O2550,U0741,F0123,2023-08-13,3
O2551,U0190,M0080,2023-06-09,4
O2552,U0783,M0083,2023-07-21,4
O2553,U0568,E0072,2023-12-08,1
O2554,U0244,E0048,2023-04-29,3
O2555,U0306,E0070,2023-07-03,4
O2556,U0437,E0088,2023-03-16,4
O2557,U0548,G0039,2023-06-28,3
O2558,U0528,G0047,2023-03-16,4
O2559,U0907,M0020,2023-05-03,4
O2560,U0846,F0020,2023-11-19,2
O2561,U0508,G0115,2023-06-29,4
O2562,U0410,E0109,2023-12-04,2
O2563,U0648,E0093,2023-11-17,4
O2564,U0194,F0069,2023-06-18,4
O2565,U0995,M0045,2023-10-21,4
O2566,U0555,M0048,2023-10-13,3
O2567,U0569,M0106,2023-06-18,4
O2568,U0758,F0068,2023-11-27,3
O2569,U0083,F0045,2023-09-08,2
O2570,U0572,E0002,2023-05-09,4
O2571,U0262,E0069,2023-04-12,1
O2572,U0465,M0015,2023-05-23,1
O2573,U0193,F0110,2023-10-18,1
O2574,U0292,E0052,2023-07-03,1
O2575,U0549,E0096,2023-09-25,4
O2576,U0169,M0123,2023-10-16,4
O2577,U0664,E0015,2023-01-21,4
O2578,U0372,M0002,2023-08-21,1
O2579,U0077,G0021,2023-04-10,2
O2580,U0558,E0117,2023-11-14,2
O2581,U0396,E0004,2023-02-09,4
O2582,U0899,F0103,2023-05-16,2
O2583,U0177,G0089,2023-07-01,1
O2584,U0573,M0077,2023-07-15,4
O2585,U0333,F0019,2023-01-16,2
O2586,U0581,G0116,2023-04-03,1
O2587,U0772,F0114,2023-12-01,2
O2588,U0542,M0059,2023-08-23,4
O2589,U0720,G0003,2023-01-02,4
O2590,U0902,F0055,2023-02-18,2
O2591,U0311,E0034,2023-02-17,4
O2592,U0790,M0032,2023-06-25,1
O2593,U0652,F0047,2023-01-29,4
O2594,U0442,M0013,2023-10-31,3
O2595,U0190,F0050,2023-01-07,1
O2596,U0459,E0120,2023-11-20,2
O2597,U0835,G0098,2023-07-06,4
O2598,U0316,M0110,2023-11-25,1
O2599,U0341,G0037,2023-07-18,3
O2600,U0513,G0125,2023-06-21,2
O2601,U0368,E0102,2023-07-05,4
O2602,U0440,F0085,2023-11-27,1
O2603,U0934,F0100,2023-05-27,3
O2604,U0180,G0018,2023-02-19,3
O2605,U0930,M0083,2023-03-29,1
O2606,U0069,M0054,2023-06-03,3
O2607,U0512,M0073,2023-04-23,2
O2608,U0159,G0125,2023-04-16,2
O2609,U0255,E0015,2023-09-18,3
O2610,U0874,M0065,2023-05-23,4
O2611,U0469,M0060,2023-08-13,3
O2612,U0365,G0110,2023-05-31,4
O2613,U0379,F0085,2023-09-12,3
O2614,U0569,F0120,2023-03-14,3
O2615,U0406,M0019,2023-09-29,3
O2616,U0837,E0124,2023-06-07,1
O2617,U0342,M0041,2023-02-28,2
O2618,U0466,E0105,2023-09-08,3
O2619,U0288,G0010,2023-12-13,2
O2620,U0913,F0086,2023-06-26,4
O2621,U0165,E0116,2023-10-28,2
O2622,U0576,E0009,2023-08-01,2
O2623,U0315,E0073,2023-06-14,4
O2624,U0879,E0072,2023-05-01,4
O2625,U0825,E0071,2023-10-29,3
O2626,U0106,F0026,2023-06-19,1
O2627,U0250,M0030,2023-07-22,3
O2628,U0303,M0019,2023-07-13,3
O2629,U0618,G0032,2023-11-13,3
O2630,U0279,M0099,2023-07-18,4
O2631,U0175,G0098,2023-06-15,4
O2632,U0283,F0022,2023-08-04,4
O2633,U0066,M0091,2023-04-08,4
O2634,U1000,G0117,2023-08-18,1
O2635,U0030,G0045,2023-02-11,3
O2636,U0125,G0031,2023-11-03,4
O2637,U0791,M0026,2023-05-05,1
O2638,U0055,E0113,2023-08-14,1
O2639,U0231,M0025,2023-12-28,2
O2640,U0702,F0062,2023-08-20,4
O2641,U0275,F0033,2023-05-15,1
O2642,U0345,M0088,2023-01-04,2
O2643,U0495,G0089,2023-05-20,1
O2644,U0920,E0043,2023-07-24,1
O2645,U0814,F0091,2023-07-31,3
O2646,U0861,F0100,2023-10-18,3
O2647,U0156,M0040,2023-07-01,2
O2648,U0371,M0082,2023-04-13,1
O2649,U0324,E0016,2023-03-30,1
O2650,U0952,G0031,2023-12-07,3
O2651,U0839,G0016,2023-08-11,4
O2652,U0308,F0005,2023-11-18,3
O2653,U0755,M0059,2023-09-26,2
O2654,U0847,E0067,2023-05-22,2
O2655,U0295,F0100,2023-12-23,1
O2656,U0924,F0010,2023-09-12,3
O2657,U0858,M0049,2023-09-07,3
O2658,U0901,M0033,2023-02-22,4
O2659,U0299,M0053,2023-03-08,2
